net_profit_to_total_assets,total_liabilities_to_total_assets,working_capital_to_total_assets,current_assets_to_shortterm_liabilities,cash_flow_to_operating_expenses,retained_earnings_to_total_assets,ebit_to_total_assets,equity_to_total_liabilities,sales_to_total_assets,equity_to_total_assets,gross_profit_plus_other_to_total_assets,gross_profit_to_shortterm_liabilities,gross_profit_plus_dep_to_sales,gross_profit_plus_interest_to_total_assets,liabilities_to_gross_profit_dep,gross_profit_dep_to_total_liabilities,total_assets_to_total_liabilities,gross_profit_to_total_assets,gross_profit_to_sales,inventory_to_sales_days,sales_growth,operating_profit_to_total_assets,net_profit_to_sales,gross_profit_3yr_to_total_assets,equity_minus_capital_to_total_assets,net_profit_dep_to_total_liabilities,operating_profit_to_financial_expenses,working_capital_to_fixed_assets,log_total_assets,liabilities_minus_cash_to_sales,gross_profit_plus_interest_to_sales,current_liabilities_to_cogs_days,operating_expenses_to_shortterm_liabilities,operating_expenses_to_total_liabilities,profit_on_sales_to_total_assets,total_sales_to_total_assets,current_assets_minus_inventory_to_longterm_liabilities,constant_capital_to_total_assets,profit_on_sales_to_sales,current_assets_minus_inventory_receivables_to_shortterm_liabilities,liabilities_to_operating_profit_dep,operating_profit_to_sales,receivables_inventory_turnover_days,receivables_to_sales_days,net_profit_to_inventory,current_assets_minus_inventory_to_shortterm_liabilities,inventory_to_cogs_days,ebitda_to_total_assets,ebitda_to_sales,current_assets_to_total_liabilities,shortterm_liabilities_to_total_assets,shortterm_liabilities_to_cogs_days,equity_to_fixed_assets,constant_capital_to_fixed_assets,working_capital,sales_minus_cogs_to_sales,current_minus_inventory_minus_stli_to_salesminusprofitminusdep,total_costs_to_total_sales,longterm_liabilities_to_equity,sales_to_inventory,sales_to_receivables,shortterm_liabilities_to_sales_days,sales_to_shortterm_liabilities,sales_to_fixed_assets,bankrupt
0.0033753,0.64732,0.020433,1.0414,1216.1,0.0,0.0033753,0.54484,1.7783,0.35268,0.022172,0.0068306,0.047431,0.0033753,2801.3,0.1303,1.5448,0.0033753,0.0018981,51.898,0.90816,0.021997,0.0018981,-0.094155,0.20221,0.1303,1.1702,0.042094,3.586,0.36271,0.0094613,93.211,3.9333,3.0026,-0.15676,1.7783,11.172,0.37611,-0.088154,0.0059769,0.20956,0.01237,105.02,53.117,0.013349,0.52967,47.483,-0.058972,-0.033163,0.79495,0.49415,0.25424,0.72656,0.77482,78.758,-0.088154,0.0095705,1.1036,0.066427,7.033,6.8716,101.43,3.5986,3.6634,0
0.25267,0.19322,0.51312,3.9035,618.49,0.0,0.25267,4.1755,1.9732,0.80678,0.25312,1.4297,0.12805,0.25267,279.12,1.3077,5.1755,0.25267,0.12805,11.303,1.1235,0.2202,0.12805,0.58555,0.27906,1.3077,485.6,1.6543,4.0874,0.061144,0.12811,42.784,8.5786,7.8462,0.19721,1.9732,72.457,0.81546,0.099946,0.4306,0.029249,0.1116,113.53,102.23,4.1349,3.5578,14.712,0.2202,0.1116,3.5702,0.17672,0.11657,2.6012,2.6291,6274.4,0.23594,0.31318,0.76854,0.010755,32.292,3.5705,32.69,11.166,6.3618,0
0.14642,0.29479,0.042876,1.2124,47.319,0.18815,0.185,2.3923,1.2248,0.70521,0.20311,0.91636,0.20298,0.185,432.81,0.84332,3.3923,0.185,0.15105,7.5367,1.3469,0.20311,0.11955,0.42744,0.40157,0.71245,11.213,0.056771,4.9439,0.23821,0.16545,72.322,5.0671,3.4701,0.20588,1.2248,2.4824,0.79362,0.1681,0.020494,0.036842,0.16584,71.709,64.173,5.7898,1.0871,9.0235,0.13951,0.11391,0.83029,0.20188,0.19735,0.93376,1.0508,3768.4,0.1681,0.20763,0.85002,0.12537,48.43,5.6878,60.165,6.0667,1.6217,0
0.094221,0.31326,0.26463,2.504,22.559,0.28174,0.11581,2.1518,1.0815,0.67408,0.11581,0.65819,0.078361,0.11581,709.17,0.51469,3.1922,0.11581,0.056285,25.815,1.0647,0.15794,0.045792,0.35156,0.67408,0.44577,0.83017,0.47305,4.5966,0.13679,0.056285,33.757,10.813,0.50417,0.15794,2.0795,2.1488,0.81139,0.07676,0.19641,0.050644,0.07676,72.026,46.211,0.64747,1.6769,27.919,0.11252,0.054684,1.4064,0.17595,0.092484,1.205,1.4504,10453.0,0.075366,0.13978,0.92463,0.2037,14.139,7.8985,31.213,11.694,3.678,0
0.09375,0.62336,-0.020869,0.95132,-33.372,0.21218,0.09375,0.58864,1.031,0.36693,0.09375,0.21869,0.10437,0.09375,1222.3,0.29862,1.6042,0.09375,0.052565,26.32,1.1109,0.12067,0.052565,0.21218,0.36693,0.29862,0.69757,-0.035241,4.2678,0.32006,0.052565,90.449,4.0354,0.19359,0.12067,1.8721,1.4342,0.56161,0.067661,0.12796,0.096183,0.067661,72.234,45.914,0.72895,0.65131,27.136,0.028274,0.015853,0.65422,0.42868,0.24781,0.61963,0.94837,-386.64,0.030059,0.2555,0.96994,0.53055,13.868,7.9497,87.731,4.1605,3.0118,0
0.0075336,0.31884,0.036811,1.146,-19.67,-0.020035,0.0075336,1.9077,0.96762,0.60825,0.0075336,0.029877,0.055896,0.0075336,1498.2,0.24363,3.1363,0.0075336,0.005421,26.002,0.92654,0.017139,0.005421,-0.017628,0.60825,0.24363,0.11933,0.051771,4.35,0.22176,0.005421,64.083,5.6958,0.053752,0.017139,1.4645,2.8485,0.67494,0.012333,0.091658,0.1201,0.012333,69.825,43.823,0.076096,0.75336,25.16,-0.053007,-0.038142,0.90629,0.25215,0.17557,0.85544,0.94924,824.06,-0.033462,0.012386,1.0335,0.10964,14.037,8.329,66.227,5.5113,1.9545,0
-0.2118,0.86717,-0.10411,0.8526,-318.18,-0.083632,-0.21238,0.054778,0.77092,0.047502,-0.21238,-0.30069,-0.36,-0.21238,-1744.3,-0.20925,1.1532,-0.21238,-0.42136,320.95,0.40806,-0.14196,-0.4202,-0.053356,0.047502,-0.20857,-2.1713,-0.26172,5.1256,1.6736,-0.42136,394.3,0.92569,-0.16371,-0.14196,0.52698,0.98829,0.20836,-0.28166,0.037934,-0.25676,-0.28166,416.68,95.722,-0.47787,0.22508,247.43,-0.17289,-0.34302,0.69444,0.7063,1.0803,0.11941,0.52378,-13904.0,-0.29716,-4.4587,1.2972,3.3864,1.1372,3.8131,511.47,0.71363,1.267,0
0.0022243,0.64208,0.099286,1.1566,-14.023,0.09962,0.0068691,0.55743,1.027,0.35792,0.0068691,0.010832,0.013582,0.0068691,5874.9,0.062128,1.5574,0.0068691,0.0023388,25.846,1.1274,0.082776,0.00075733,0.13393,0.35792,0.054894,0.28945,0.37244,3.9477,0.2158,0.0023388,80.936,4.5097,0.12892,0.082776,2.9427,66.059,0.36587,0.028184,0.015288,0.1823,0.028184,89.941,64.096,0.010695,0.82861,26.544,0.049753,0.01694,1.1422,0.63413,0.22174,1.3426,1.3724,880.25,0.026303,0.0062145,0.9737,0.022223,14.122,5.6946,78.807,4.6316,11.017,0
-0.049931,0.45904,0.038884,1.111,738.99,0.0,-0.050025,1.1785,1.1495,0.54096,-0.0016054,-0.14275,0.029927,-0.050025,4870.4,0.074942,2.1785,-0.050025,-0.043519,98.472,0.88388,-0.0023144,-0.043437,0.10543,0.53671,0.075147,-0.047799,0.063674,4.0704,0.38939,-0.033811,109.67,3.3307,2.5428,-0.016888,1.1495,0.93811,0.6254,-0.014692,0.041301,0.18635,-0.0020134,119.03,20.557,-0.16101,0.22603,96.976,-0.086741,-0.07546,0.84814,0.35045,0.30024,0.88585,1.0241,457.29,-0.014692,-0.092301,1.0575,0.15609,3.7066,17.756,111.28,3.2801,1.8824,0
0.058397,0.43054,0.15259,1.4777,-900.14,0.0,0.058397,1.3227,1.0387,0.56946,0.076417,0.18282,0.087511,0.058397,1728.9,0.21112,2.3227,0.058397,0.056224,78.289,1.058,0.076507,0.056224,0.21564,0.21638,0.21112,4.2456,0.289,4.6565,0.39626,0.060774,120.7,3.0341,2.2511,0.072681,1.0387,3.3118,0.64472,0.069977,0.067422,0.13166,0.07366,158.31,80.016,0.26213,0.78025,83.902,0.044011,0.042373,1.0963,0.31942,0.32958,1.0785,1.2211,6918.4,0.069977,0.10255,0.95046,0.13215,4.6622,4.5616,112.25,3.2516,1.9672,0
-0.14589,0.4405,0.12903,1.3528,830.54,0.0,-0.14422,1.2701,1.1254,0.5595,-0.086769,-0.39431,-0.10433,-0.14422,-1369.4,-0.26654,2.2701,-0.14422,-0.12816,83.561,0.86392,-0.086791,-0.12964,0.033985,0.47612,-0.27032,-1.5106,0.25539,4.079,0.38952,-0.10407,119.94,3.3583,2.7885,0.012278,1.1254,68.893,0.56294,0.01091,0.0062315,-0.24482,-0.077122,159.74,76.178,-0.56627,0.64838,76.557,-0.11361,-0.10095,1.1232,0.36576,0.29777,1.1075,1.1143,1547.5,0.01091,-0.26076,1.1425,0.0061526,4.3681,4.7914,118.63,3.0768,2.2275,0
0.014202,0.78436,0.10194,1.1351,-23430.0,0.0,0.024602,0.27492,2.9057,0.21564,0.033058,0.032594,0.025773,0.024602,3822.8,0.095479,1.2749,0.024602,0.0084668,53.528,1.2972,0.023837,0.0048877,0.09144,0.21014,0.08222,2.8191,0.71159,3.9587,0.25657,0.011377,96.028,3.8417,3.6969,0.036705,2.9057,59.843,0.22283,0.012632,0.057535,0.35272,0.0082035,102.16,48.637,0.033329,0.5705,53.638,-0.026451,-0.0091032,1.0923,0.75481,0.2603,1.5053,1.5555,926.91,0.012632,0.065862,1.0009,0.03337,6.8189,7.5046,94.815,3.8496,20.284,0
0.064408,0.67631,0.01311,1.0265,-5.0331,0.20888,0.064408,0.47862,1.056,0.32369,0.064408,0.13036,0.051679,0.064408,2464.6,0.14809,1.4786,0.064408,0.033233,6.7453,0.99042,0.10275,0.033233,0.20888,0.32369,0.14809,0.55985,0.026602,4.1527,0.34448,0.033233,98.256,3.7148,0.15193,0.10275,1.9423,2.5866,0.50593,0.053018,0.022534,0.16054,0.053018,93.421,86.676,1.7983,0.95404,7.1228,0.067004,0.034572,0.74993,0.49407,0.26919,0.65682,1.0266,186.32,0.052991,0.19898,0.94701,0.56298,54.112,4.2111,93.049,3.9227,3.9327,0
0.025813,0.62052,0.063024,1.1185,232.94,-0.0020114,0.032853,0.61156,7.5558,0.37948,0.036205,0.061752,0.011358,0.032853,2639.1,0.1383,1.6116,0.032853,0.004348,3.4494,1.1335,0.036205,0.0034163,0.067334,0.15756,0.12696,10.8,0.15563,3.4747,0.0772,0.004703,25.824,14.14,12.123,0.036205,7.5558,6.4016,0.46128,0.0047917,0.074984,0.23195,0.0047917,26.818,23.368,0.3615,0.98425,3.4646,-0.016762,-0.0022184,0.95894,0.53201,0.070722,0.93709,1.1391,188.0,0.0047917,0.068021,0.99605,0.21555,105.82,15.62,25.7,14.202,18.658,0
0.043621,0.29444,0.20829,1.8623,-330.35,0.0,0.043621,2.3963,6.434,0.70556,0.049618,0.18059,0.0067797,0.043621,2463.8,0.14815,3.3963,0.043621,0.0067797,14.043,1.0324,0.049618,0.0067797,0.13271,0.043621,0.14815,8.2727,0.37822,3.2634,0.028305,0.0068644,15.096,24.19,19.844,0.039258,6.434,11.594,0.72301,0.0061017,0.47856,0.1978,0.0077119,18.961,4.9182,0.17621,0.83747,15.464,0.049618,0.0077119,1.5278,0.24155,0.04134,1.2812,1.3129,382.0,0.092288,0.061824,0.90907,0.02473,25.991,74.214,13.703,26.637,11.683,0
0.0060857,0.77884,-0.051141,0.84487,12408.0,0.0,0.0077722,0.28396,2.0248,0.22116,0.049343,0.023576,0.0095039,0.0077722,14772.0,0.024708,1.284,0.0077722,0.0038384,12.263,1.2207,0.048893,0.0030055,0.088707,0.20773,0.022543,1.1761,-0.070884,3.8889,0.38323,0.024103,60.883,5.9956,2.5378,0.048451,2.0248,0.47166,0.66745,0.023928,0.016495,0.43008,0.024146,49.227,36.964,0.089456,0.63851,12.563,0.037421,0.018481,0.35762,0.32967,0.16679,0.30654,0.92513,-396.0,0.023928,0.027517,0.99668,2.018,29.764,9.8744,59.426,6.142,2.8065,0
-0.11105,0.86964,-0.18418,0.71397,556.99,-0.047369,-0.11159,0.1499,2.2946,0.13036,-0.075101,-0.17329,-0.022965,-0.11159,-6023.5,-0.060596,1.1499,-0.11159,-0.04863,12.062,0.97152,-0.078397,-0.048396,-0.13798,0.066659,-0.059979,-2.1486,-0.34092,4.673,0.35914,-0.035602,98.322,3.7136,2.7497,-0.09583,2.2946,2.5183,0.28281,-0.041763,0.074614,-1.4861,-0.034166,65.488,53.425,-1.4644,0.5962,11.575,-0.13729,-0.059831,0.52866,0.64393,0.26928,0.24129,0.52348,-8674.0,-0.041763,-0.85188,1.058,1.1695,30.259,6.8319,102.43,3.5635,4.2473,0
0.087279,0.45376,0.34359,2.5205,-58.419,0.28842,0.10715,1.1071,1.1136,0.50237,0.10715,0.47415,0.16249,0.10715,935.51,0.39016,2.2038,0.10715,0.098345,40.191,1.1965,0.1275,0.080109,0.35568,0.50237,0.34637,1.3032,0.79826,4.4463,0.39821,0.098345,84.309,4.3293,0.28098,0.1275,1.1172,1.9738,0.73015,0.11702,1.73,0.075577,0.11702,59.84,19.649,0.72751,1.9896,44.758,0.057605,0.052872,1.2552,0.22598,0.23098,1.1671,1.6963,9602.6,0.10204,0.17373,0.89796,0.45342,9.0816,18.576,75.706,4.8213,2.5312,0
0.15501,0.60103,0.10313,1.2254,-20.784,0.33909,0.15501,0.509,1.0349,0.30593,0.15501,0.33879,0.083925,0.15501,1020.2,0.35776,1.6638,0.15501,0.060502,34.083,1.2977,0.11812,0.060502,0.33909,0.30593,0.35776,0.47714,0.23475,4.8461,0.23297,0.060502,67.459,5.4107,0.19653,0.11812,2.6583,2.24,0.44942,0.046103,0.016351,0.11093,0.046103,78.809,44.725,0.64791,0.70251,35.274,0.058107,0.022679,0.93285,0.45754,0.18482,0.69635,1.023,7235.7,0.033759,0.50669,0.96624,0.46905,10.709,8.1609,65.182,5.5997,5.8318,0
-0.096372,0.62541,-0.081176,0.76494,-29.246,-0.15551,-0.096372,0.58769,1.0339,0.36755,-0.096372,-0.27906,-0.067579,-0.096372,-2498.4,-0.14609,1.599,-0.096372,-0.07128,0.84935,1.0209,0.043546,-0.07128,-0.15551,0.36755,-0.14609,0.33302,-0.11032,5.8889,0.43864,-0.07128,96.397,3.7864,0.069628,0.043546,1.3647,0.93202,0.64761,0.032208,0.15598,0.42351,0.032208,56.775,55.926,-30.632,0.75583,0.87819,0.038543,0.028508,0.4224,0.34535,0.2641,0.4995,0.88011,-62853.0,0.032835,-0.2622,0.96717,0.76198,429.74,6.5265,93.232,3.915,1.8374,0
0.026034,0.44338,0.099062,1.2992,-12.443,0.17651,0.034963,1.223,1.0146,0.54227,0.034963,0.10559,0.048774,0.034963,1450.2,0.25168,2.2554,0.034963,0.015282,26.328,1.0614,0.042416,0.011379,0.22318,0.54227,0.23155,0.18809,0.17385,4.6363,0.15096,0.015282,53.593,6.8106,0.095665,0.042416,2.3111,2.3618,0.65454,0.018539,0.32411,0.12245,0.018539,51.507,25.179,0.15775,0.80076,26.711,-0.034213,-0.014954,0.97022,0.33112,0.14683,0.95165,1.1487,4287.2,0.01435,0.048009,0.98565,0.20703,13.863,14.496,52.824,6.9098,4.0152,0
0.040718,0.7218,0.12493,1.3187,9161.2,0.0,0.040718,0.38542,1.25,0.2782,0.097019,0.10389,0.076068,0.040718,2770.8,0.13173,1.3854,0.040718,0.032575,65.05,0.95481,0.090157,0.032575,0.082379,0.25,0.13173,1.6013,0.25858,4.1733,0.57506,0.047332,123.9,2.9674,1.6114,0.095291,1.25,0.89165,0.60805,0.076235,0.0972,0.16648,0.072128,139.81,74.759,0.18278,0.75038,69.908,0.035793,0.028635,0.71609,0.39195,0.33699,0.57583,1.2586,1861.7,0.076235,0.14636,0.97555,1.1857,5.6111,4.8824,114.45,3.1891,2.5872,0
0.1333,0.25893,0.28905,2.5699,17.168,0.37618,0.16642,2.4245,1.058,0.62779,0.16642,0.90387,0.07227,0.16642,421.83,0.86527,3.862,0.16642,0.053681,6.2775,1.2876,0.17825,0.042997,0.47086,0.62779,0.73736,0.60833,0.54865,4.765,0.078629,0.053681,22.935,15.915,0.6884,0.17825,3.1185,5.6116,0.70261,0.057498,0.61871,0.03609,0.057498,42.297,36.019,2.5001,2.2803,6.6416,0.12062,0.038908,1.8274,0.18412,0.062835,1.1916,1.3336,16825.0,0.054833,0.21233,0.94517,0.11918,58.145,10.133,21.677,16.838,5.8844,0
-0.020543,0.33267,-0.11284,0.55424,-17.743,0.066221,-0.021815,1.2195,1.0039,0.40569,-0.021815,-0.086181,0.0064783,-0.021815,6346.7,0.05751,3.006,-0.021815,-0.0073868,3.3479,1.0461,0.014398,-0.0069561,0.093348,0.40569,0.061334,0.048939,-0.13125,4.1594,0.1059,-0.0073868,31.406,11.622,0.043278,0.014398,2.9685,1.4233,0.48523,0.0048751,0.090773,0.19762,0.0048751,14.5,11.152,-0.75839,0.44723,3.3608,-0.02655,-0.00899,0.42173,0.25313,0.086043,0.4719,0.56442,-1628.7,0.0038376,-0.050637,0.99616,0.19605,109.02,32.73,31.285,11.667,3.4352,0
0.056982,0.64592,0.018007,1.0393,-15.469,0.13704,0.072617,0.46059,1.0195,0.29751,0.072617,0.15851,0.041629,0.072617,2067.7,0.17652,1.5482,0.072617,0.026513,16.869,1.362,0.062851,0.020804,0.17312,0.29751,0.15232,0.23395,0.034373,5.3964,0.22671,0.026513,62.243,5.8642,0.097305,0.062851,2.7535,1.8613,0.4853,0.022947,0.065617,0.20369,0.022947,59.444,42.576,0.45016,0.763,17.198,0.021447,0.0078304,0.73713,0.45812,0.17053,0.5679,0.92638,4486.1,0.019151,0.19153,0.98085,0.63124,21.638,8.573,61.051,5.9787,5.2283,0
0.083499,0.51935,-0.096488,0.76678,-24.563,0.38327,0.10471,0.90192,1.0542,0.46841,0.10471,0.25308,0.060552,0.10471,1166.4,0.31293,1.9255,0.10471,0.039011,9.7445,1.1109,0.13377,0.03111,0.47759,0.46841,0.2721,0.52543,-0.14132,4.4089,0.1847,0.039011,59.314,6.1536,0.25758,0.13377,2.6867,2.3253,0.57403,0.049841,0.060984,0.089122,0.049841,39.711,29.967,1.1653,0.59359,10.273,0.075957,0.0283,0.61085,0.41373,0.16251,0.68605,0.84075,-2473.9,0.051428,0.17826,0.94857,0.22548,37.457,12.18,56.264,6.4873,3.9311,0
0.023775,0.59281,0.0065058,1.0111,-3.6626,0.15404,0.024864,0.65646,1.0127,0.38915,0.024864,0.042359,0.018103,0.024864,2715.0,0.13444,1.6869,0.024864,0.0056477,3.0671,1.1172,0.054092,0.0054005,0.19332,0.38915,0.1326,0.12443,0.016004,4.6775,0.13092,0.0056477,49.285,7.4059,0.091248,0.054092,4.4109,95.351,0.39499,0.012287,0.050443,0.17893,0.012287,46.75,43.682,0.64269,0.94806,3.1061,-0.00073966,-0.00016801,1.0011,0.58697,0.13503,0.95727,0.97162,309.61,0.01258,0.061095,0.98742,0.014997,119.01,8.3558,48.665,7.5003,10.829,0
-0.064168,0.56932,0.016436,1.049,-17.029,-0.10807,-0.064168,0.71805,1.0035,0.4088,-0.064168,-0.19119,0.0015037,-0.064168,77113.0,0.0047333,1.7565,-0.064168,-0.035805,17.801,1.1459,0.026709,-0.035805,-0.10836,0.4088,0.0047333,0.14956,0.025366,5.2908,0.30767,-0.035805,68.598,5.3208,0.046913,0.026709,1.8199,1.1326,0.64249,0.014903,0.084258,0.20003,0.014903,65.945,48.144,-0.73418,0.78856,17.863,-0.040154,-0.022406,0.6184,0.33563,0.18794,0.63093,0.9916,3210.4,0.003514,-0.15697,0.99649,0.57165,20.505,7.5814,68.357,5.3396,2.7659,0
0.021777,0.60278,0.057589,1.1206,-16.311,0.093042,0.028111,0.56016,1.0062,0.33765,0.028111,0.058886,0.022955,0.028111,3861.8,0.094514,1.659,0.028111,0.011327,24.595,1.0707,0.019603,0.0087747,0.11016,0.33765,0.084007,0.079474,0.12384,4.9874,0.23221,0.011327,70.642,5.1669,0.03252,0.019603,2.5176,2.9323,0.46306,0.0078984,0.057134,0.40892,0.0078984,74.665,50.071,0.13022,0.77032,24.747,-0.0092582,-0.0037304,0.88749,0.47738,0.19354,0.72608,0.99576,5594.8,0.0061584,0.064496,0.99384,0.37141,14.841,7.2897,70.207,5.1989,5.3369,0
0.1072,0.37224,0.38434,2.5608,29.449,0.21189,0.12982,1.445,0.98631,0.53788,0.12982,0.52722,0.077214,0.12982,819.62,0.44533,2.6865,0.12982,0.06047,14.852,0.73274,-0.042942,0.049931,0.25656,0.53788,0.38455,-0.19729,1.0404,5.1672,0.10526,0.06047,41.291,8.8397,-0.11536,-0.042942,2.1778,4.3112,0.66389,-0.020002,1.0889,-1.7496,-0.020002,61.62,46.769,1.2271,2.2061,14.648,-0.07889,-0.036746,1.694,0.24624,0.11313,1.456,1.7971,56484.0,-0.013876,0.19929,1.0139,0.23426,24.577,7.8043,41.864,8.7187,5.8113,0
-0.19238,0.64233,-0.284,0.50444,-33.633,-0.16107,-0.19238,0.092597,0.93961,0.059477,-0.19238,-0.33568,-0.03801,-0.19238,-1853.9,-0.19688,1.5568,-0.19238,-0.057822,4.3186,1.0562,-0.18566,-0.057822,-0.16107,0.059477,-0.19688,-0.52435,-0.39949,4.1814,0.18857,-0.057822,59.076,6.1785,-0.28905,-0.18566,3.3774,3.6071,0.12871,-0.055805,0.028309,-0.17635,-0.055805,29.936,25.617,-4.887,0.43575,4.0578,-0.25158,-0.075617,0.45007,0.57309,0.16185,0.083664,0.18105,-4312.3,-0.064274,-3.2344,1.0643,1.164,84.517,14.248,62.873,5.8054,4.6799,0
-0.091609,0.48412,-0.05386,0.83953,-8.709,-0.037448,-0.095315,1.0656,0.95934,0.51588,-0.095315,-0.28397,-0.0023606,-0.095315,-26133.0,-0.013967,2.0656,-0.095315,-0.033276,2.0679,0.96602,-0.089705,-0.031982,-0.018732,0.51588,-0.006311,-0.30044,-0.074992,4.7774,0.16767,-0.033276,41.032,8.8955,-0.1853,-0.089705,2.9029,1.7886,0.66435,-0.031318,0.01149,-13.816,-0.031318,35.416,33.348,-5.6451,0.79119,1.9838,-0.17826,-0.062233,0.58206,0.33565,0.11242,0.71828,0.92501,-3226.0,-0.042381,-0.17758,1.0424,0.28781,176.51,10.945,42.771,8.5338,3.9882,0
0.66302,0.50686,-0.28022,0.39728,-21.775,1.8664,0.66302,0.97292,1.1081,0.49314,0.66302,1.4261,0.10507,0.66302,231.56,1.5763,1.9729,0.66302,0.087195,5.2308,1.1499,0.66452,0.087195,1.8664,0.49314,1.5763,0.96837,-0.3437,3.6006,0.065132,0.087195,24.729,14.76,1.311,0.66452,7.6302,1.8056,0.53508,0.087392,0.062968,0.020818,0.087392,7.4609,2.2301,6.0844,0.1629,5.7961,0.52859,0.069516,0.36441,0.46492,0.06775,0.60486,0.6563,-1117.0,0.097534,1.3445,0.90247,0.085054,69.779,163.67,22.317,16.355,9.3265,0
0.14155,0.7321,0.26057,1.4463,0.15162,0.43371,0.17824,0.32761,1.0476,0.23984,0.17824,0.3053,0.050206,0.17824,1075.6,0.33934,1.3659,0.17824,0.036022,18.991,1.0261,0.21898,0.028606,0.54465,0.23984,0.28922,0.46359,1.6747,4.4908,0.14459,0.036022,45.115,8.0905,0.29911,0.21898,4.9506,3.9589,0.3881,0.044254,0.030496,0.083237,0.044254,60.973,41.982,0.5498,1.0053,19.895,0.1488,0.03007,1.1534,0.58384,0.1236,1.5415,2.4944,8066.4,0.045409,0.59019,0.95459,0.61816,19.219,8.6942,43.066,8.4754,31.803,0
-0.60993,1.3628,-0.80294,0.39444,-97.623,-0.71553,-0.60356,-0.27814,0.92329,-0.37905,-0.60356,-0.45519,-0.15931,-0.60356,-973.88,-0.37479,0.73378,-0.60356,-0.18825,12.38,0.62268,-0.53172,-0.19024,-0.70236,-0.37905,-0.37946,-1.5313,-1.6833,4.073,0.42275,-0.18825,139.37,2.6189,-0.39017,-0.53172,3.2275,11.24,-0.3422,-0.16585,0.0092096,-0.10208,-0.16585,58.151,45.772,-5.609,0.31243,11.43,-0.62452,-0.19479,0.38377,1.3259,0.38184,-0.79466,-0.7174,-9499.4,-0.083081,1.6091,1.0831,-0.097231,29.484,7.9744,150.95,2.418,6.7214,0
0.072829,0.62674,-0.12533,0.63395,-54.504,0.082011,0.09058,0.47045,1.0557,0.29485,0.09058,0.26454,0.12628,0.09058,1162.4,0.31401,1.5956,0.09058,0.058122,10.519,3.2745,0.12388,0.046731,0.10822,0.29485,0.28569,0.83918,-0.16008,5.3504,0.39163,0.058122,84.66,4.3114,0.19766,0.12388,1.6142,0.60543,0.57919,0.07949,0.15646,0.089546,0.07949,38.291,27.772,1.6215,0.50278,11.105,0.017655,0.011329,0.34634,0.3424,0.23194,0.37659,0.73977,-28085.0,0.052775,0.247,0.94723,0.96437,34.698,13.143,80.192,4.5516,1.9905,0
0.0082361,0.6826,-0.17293,0.70254,-22.148,0.21494,0.022057,0.46499,1.0449,0.3174,0.022057,0.037941,0.016387,0.022057,2487.2,0.14675,1.465,0.022057,0.0036084,10.578,1.0269,0.031311,0.0013473,0.2975,0.3174,0.1265,0.053524,-0.29232,3.8053,0.088633,0.0036084,36.273,10.063,0.045871,0.031311,6.133,2.2842,0.41865,0.0051222,0.25081,0.20509,0.0051222,15.681,5.1025,0.04649,0.3978,11.054,-0.046803,-0.0076566,0.59833,0.58136,0.099378,0.53653,0.70768,-1104.4,0.043007,0.025949,0.95699,0.31899,34.505,71.534,34.713,10.515,10.333,0
0.0097092,0.93492,-0.048771,0.93181,-476.28,0.0098771,0.013123,0.066882,1.0711,0.062529,0.013123,0.018348,0.050789,0.013123,15049.0,0.024254,1.0696,0.013123,0.029394,40.588,2.3648,0.029194,0.021747,0.013291,0.062529,0.020602,0.70038,-0.14622,4.9776,2.0918,0.029394,626.3,0.58279,0.031226,0.029194,0.44824,2.8077,0.28222,0.065389,0.61714,0.79329,0.065389,184.0,143.41,0.19556,0.8624,43.474,0.019641,0.043993,0.71285,0.71523,1.7159,0.18747,0.84613,-4631.4,0.066385,0.15527,0.93362,3.5133,8.9928,2.5452,584.73,0.62422,1.3386,0
0.39456,0.34841,0.28064,1.9577,8.7165,0.93105,0.39456,1.8702,1.0491,0.65159,0.39456,1.3464,0.052927,0.39456,271.11,1.3463,2.8702,0.39456,0.04452,3.0236,1.1626,0.39619,0.04452,0.93105,0.65159,1.3463,0.46899,0.6583,3.8551,0.033192,0.04452,12.662,28.827,1.1372,0.39619,8.8722,9.0371,0.70695,0.044704,0.20041,0.024335,0.044704,21.208,18.185,5.3743,1.7071,3.172,0.32168,0.036296,1.6466,0.29305,0.034689,1.5284,1.6583,2010.4,0.046797,0.60552,0.9532,0.084958,120.72,20.072,12.069,30.243,20.789,0
0.14553,0.64185,0.18795,1.294,13.031,0.23155,0.17864,0.558,1.0329,0.35815,0.17864,0.2794,0.061559,0.17864,756.5,0.48249,1.558,0.17864,0.03551,1.111,1.1246,0.1677,0.028928,0.29103,0.35815,0.4309,0.34431,1.0884,4.3189,0.11538,0.03551,47.915,7.6177,0.26127,0.1677,5.0578,327.31,0.36063,0.033336,0.097769,0.070635,0.033336,55.491,54.38,9.5039,1.27,1.1475,0.036654,0.0072862,1.289,0.63937,0.13127,2.0741,2.0884,3916.9,0.031828,0.40633,0.96817,0.0069268,328.54,6.712,46.39,7.8681,29.133,0
